src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
203.221.42.137,10.128.0.4,6,49,1,6261,80,51,0.468976404,11.527926090,0x00000002,7,5,2,0,254,-254,0.0,50.8,11.694235801696777,50.8,0.0,2619,12
203.221.42.137,10.128.0.4,6,49,1,6434,80,51,2.388937467,5.406867482,0x00000002,3,2,1,0,101,-101,0.0,50.5,5.528732061386108,50.5,0.0,2620,5
203.221.42.137,10.128.0.4,6,49,1,6249,80,52,1.292831470,11.666154422,0x00000002,8,6,2,0,305,-305,0.0,50.833333333333336,11.778102397918701,50.833333333333336,0.0,2621,14
203.221.42.137,10.128.0.4,6,49,1,6227,80,50,0.004324753,12.001784104,0x00000002,8,9,-1,0,455,-455,0.0,50.55555555555556,12.19363284111023,50.55555555555556,0.0,2622,17
203.221.42.137,10.128.0.4,6,49,1,6257,80,50,1.748899488,11.571671589,0x00000002,7,5,2,0,254,-254,0.0,50.8,11.730997800827026,50.8,0.0,2623,12
203.221.42.137,10.128.0.4,6,49,1,6316,80,52,3.511861561,10.493567611,0x00000002,5,4,1,0,202,-202,0.0,50.5,10.64096999168396,50.5,0.0,2624,9
203.221.42.137,10.128.0.4,6,49,1,6365,80,52,4.047410064,8.974067427,0x00000002,6,6,0,0,308,-308,0.0,51.333333333333336,9.107532024383545,51.333333333333336,0.0,2625,12
203.221.42.137,10.128.0.4,6,49,1,6329,80,50,0.004368242,10.136959928,0x00000002,10,11,-1,0,556,-556,0.0,50.54545454545455,10.245595455169678,50.54545454545455,0.0,2626,21
203.221.42.137,10.128.0.4,6,49,1,6439,80,50,0.308933490,4.490072399,0x00000002,6,5,1,0,251,-251,0.0,50.2,4.591334342956543,50.2,0.0,2627,11
203.221.42.137,10.128.0.4,6,49,1,6308,80,51,3.114027419,10.677313280,0x00000002,5,4,1,0,205,-205,0.0,51.25,10.78666067123413,51.25,0.0,2628,9
203.221.42.137,10.128.0.4,6,49,1,6396,80,50,0.212943028,7.509783974,0x00000002,4,2,2,0,100,-100,0.0,50.0,7.629767656326294,50.0,0.0,2629,6
203.221.42.137,10.128.0.4,6,49,1,6440,80,50,0.699524678,4.453533057,0x00000002,4,4,0,0,202,-202,0.0,50.5,4.580378293991089,50.5,0.0,2630,8
203.221.42.137,10.128.0.4,6,49,1,6259,80,50,2.323320399,11.548978351,0x00000002,7,6,1,0,305,-305,0.0,50.833333333333336,11.74353289604187,50.833333333333336,0.0,2631,13
203.221.42.137,10.128.0.4,6,49,1,6325,80,52,1.292805415,10.244550553,0x00000002,7,6,1,0,304,-304,0.0,50.666666666666664,10.425135135650635,50.666666666666664,0.0,2632,13
203.221.42.137,10.128.0.4,6,49,1,6448,80,51,1.289481652,3.555423665,0x00000002,3,3,0,0,154,-154,0.0,51.333333333333336,3.755784034729004,51.333333333333336,0.0,2633,6
10.128.0.4,203.221.42.137,6,63,0,80,6261,0,0.000069897,11.527995987,0x00000012,8,5,3,0,254,-254,0.0,50.8,11.740681409835815,50.8,0.0,2634,13
10.128.0.4,203.221.42.137,6,63,0,80,6249,0,0.000068246,11.666222668,0x00000012,9,6,3,0,305,-305,0.0,50.833333333333336,11.82050609588623,50.833333333333336,0.0,2635,15
10.128.0.4,203.221.42.137,6,63,0,80,6228,0,0.000076710,11.991253790,0x00000012,9,7,2,0,353,-353,0.0,50.42857142857143,12.230471849441528,50.42857142857143,0.0,2636,16
10.128.0.4,203.221.42.137,6,63,0,80,6257,0,0.000068071,11.571739660,0x00000012,8,5,3,0,254,-254,0.0,50.8,11.774261713027954,50.8,0.0,2637,13
10.128.0.4,203.221.42.137,6,63,0,80,6434,0,0.000074328,5.406941810,0x00000012,4,2,2,0,101,-101,0.0,50.5,5.583313226699829,50.5,0.0,2638,6
10.128.0.4,203.221.42.137,6,63,0,80,6365,0,0.000067641,8.974135068,0x00000012,7,6,1,0,308,-308,0.0,51.333333333333336,9.14966893196106,51.333333333333336,0.0,2639,13
10.128.0.4,203.221.42.137,6,63,0,80,6316,0,0.000069935,10.493637546,0x00000012,6,4,2,0,202,-202,0.0,50.5,10.68976092338562,50.5,0.0,2640,10
10.128.0.4,203.221.42.137,6,63,0,80,6439,0,0.000063452,4.490135851,0x00000012,7,5,2,0,251,-251,0.0,50.2,4.633528709411621,50.2,0.0,2641,12
10.128.0.4,203.221.42.137,6,63,0,80,6259,0,0.000049751,11.549028102,0x00000012,8,6,2,0,305,-305,0.0,50.833333333333336,11.777449131011963,50.833333333333336,0.0,2642,14
10.128.0.4,203.221.42.137,6,63,0,80,6308,0,0.000063385,10.677376665,0x00000012,6,4,2,0,205,-205,0.0,51.25,10.832873344421387,51.25,0.0,2643,10
10.128.0.4,203.221.42.137,6,63,0,80,6325,0,0.000048412,10.244598965,0x00000012,8,6,2,0,304,-304,0.0,50.666666666666664,10.46216630935669,50.666666666666664,0.0,2644,14
10.128.0.4,203.221.42.137,6,63,0,80,6396,0,0.000063591,7.509847565,0x00000012,5,2,3,0,100,-100,0.0,50.0,7.677961587905884,50.0,0.0,2645,7
10.128.0.4,203.221.42.137,6,63,0,80,6448,0,0.000048130,3.555471795,0x00000012,4,3,1,0,154,-154,0.0,51.333333333333336,3.795717239379883,51.333333333333336,0.0,2646,7
10.128.0.4,203.221.42.137,6,63,0,80,6440,0,0.000062279,4.453595336,0x00000012,5,4,1,0,202,-202,0.0,50.5,4.6324462890625,50.5,0.0,2647,9
203.221.42.137,10.128.0.4,6,49,1,6425,80,52,0.853075424,5.952813176,0x00000002,5,5,0,0,255,-255,0.0,51.0,6.155972480773926,51.0,0.0,2648,10
203.221.42.137,10.128.0.4,6,49,1,6255,80,50,4.053100367,11.584345391,0x00000002,5,3,2,0,150,-150,0.0,50.0,11.822173833847046,50.0,0.0,2649,8
203.221.42.137,10.128.0.4,6,49,1,6340,80,50,0.725170558,9.892654161,0x00000002,7,5,2,0,255,-255,0.0,51.0,10.069497346878052,51.0,0.0,2650,12
203.221.42.137,10.128.0.4,6,49,1,6433,80,52,1.292629482,5.516092486,0x00000002,6,6,0,0,305,-305,0.0,50.833333333333336,5.700890302658081,50.833333333333336,0.0,2651,12
10.128.0.4,203.221.42.137,6,63,0,80,6255,0,0.000014287,11.584359678,0x00000012,6,3,3,0,150,-150,0.0,50.0,11.831652879714966,50.0,0.0,2652,9
10.128.0.4,203.221.42.137,6,63,0,80,6425,0,0.000028743,5.952841919,0x00000012,6,5,1,0,255,-255,0.0,51.0,6.170848369598389,51.0,0.0,2653,11
10.128.0.4,203.221.42.137,6,63,0,80,6340,0,0.000026146,9.892680307,0x00000012,8,5,3,0,255,-255,0.0,51.0,10.081896305084229,51.0,0.0,2654,13
10.128.0.4,203.221.42.137,6,63,0,80,6433,0,0.000025315,5.516117801,0x00000012,7,6,1,0,305,-305,0.0,50.833333333333336,5.713217258453369,50.833333333333336,0.0,2655,13
10.128.0.4,203.221.42.137,6,63,0,80,6282,0,4.032063632,11.175765237,0x00000012,7,4,3,0,202,-202,0.0,50.5,11.34415078163147,50.5,0.0,2656,11
10.128.0.4,203.221.42.137,6,63,0,80,6375,0,4.064080386,8.533910070,0x00000012,5,2,3,0,103,-103,0.0,51.5,8.727297306060791,51.5,0.0,2657,7
10.128.0.4,203.221.42.137,6,63,0,80,6390,0,4.127493004,7.936901811,0x00000012,5,2,3,0,103,-103,0.0,51.5,8.166095495223999,51.5,0.0,2658,7
10.128.0.4,203.221.42.137,6,63,0,80,6232,0,4.159237024,11.980297879,0x00000012,7,5,2,0,256,-256,0.0,51.2,12.1560959815979,51.2,0.0,2659,12
10.128.0.4,203.221.42.137,6,63,0,80,6394,0,4.190803903,7.825421957,0x00000012,5,2,3,0,102,-102,0.0,51.0,8.00093674659729,51.0,0.0,2660,7
10.128.0.4,203.221.42.137,6,63,0,80,6442,0,2.012704086,4.527021457,0x00000012,5,3,2,0,155,-155,0.0,51.666666666666664,4.599047422409058,51.666666666666664,0.0,2661,8
10.128.0.4,203.221.42.137,6,63,0,80,6384,0,4.061804291,8.499648975,0x00000012,5,2,3,0,102,-102,0.0,51.0,8.413365125656128,51.0,0.0,2662,7
10.128.0.4,203.221.42.137,6,63,0,80,6336,0,4.018417629,10.278391779,0x00000012,7,4,3,0,201,-201,0.0,50.25,10.253906488418579,50.25,0.0,2663,11
10.128.0.4,203.221.42.137,6,63,0,80,6318,0,4.147861244,10.733246985,0x00000012,6,4,2,0,201,-201,0.0,50.25,10.64647650718689,50.25,0.0,2664,10
10.128.0.4,203.221.42.137,6,63,0,80,6209,0,4.092765210,12.508853423,0x00000012,9,8,1,0,405,-405,0.0,50.625,12.434431314468384,50.625,0.0,2665,17
10.128.0.4,203.221.42.137,6,63,0,80,6411,0,4.127969660,7.169772435,0x00000012,4,1,3,0,52,-52,0.0,52.0,7.162313938140869,52.0,0.0,2666,5
10.128.0.4,203.221.42.137,6,63,0,80,6374,0,3.601373419,9.076810646,0x00000012,5,3,2,0,152,-152,0.0,50.666666666666664,8.897539377212524,50.666666666666664,0.0,2667,8
10.128.0.4,203.221.42.137,6,63,0,80,6343,0,3.956420071,10.371285411,0x00000012,7,6,1,0,303,-303,0.0,50.5,10.194868326187134,50.5,0.0,2668,13
10.128.0.4,203.221.42.137,6,63,0,80,6407,0,4.175364598,7.616012712,0x00000012,5,2,3,0,102,-102,0.0,51.0,7.408052921295166,51.0,0.0,2669,7
10.128.0.4,203.221.42.137,6,63,0,80,6332,0,3.554494768,10.601679580,0x00000012,5,3,2,0,151,-151,0.0,50.333333333333336,10.439948797225952,50.333333333333336,0.0,2670,8
10.128.0.4,203.221.42.137,6,63,0,80,6414,0,4.224105346,7.248277413,0x00000012,4,1,3,0,52,-52,0.0,52.0,7.08101749420166,52.0,0.0,2671,5
10.128.0.4,203.221.42.137,6,63,0,80,6273,0,4.098406841,11.838010030,0x00000012,7,4,3,0,200,-200,0.0,50.0,11.71807312965393,50.0,0.0,2672,11
203.221.42.137,10.128.0.4,6,49,1,6338,80,50,1.295154409,10.520855287,0x00000002,6,5,1,0,252,-252,0.0,50.4,10.519473552703857,50.4,0.0,2673,11
10.128.0.4,203.221.42.137,6,63,0,80,6338,0,0.000075317,10.520930604,0x00000012,7,5,2,0,252,-252,0.0,50.4,10.52332592010498,50.4,0.0,2674,12
203.221.42.137,10.128.0.4,6,49,1,6446,80,50,1.384442810,4.432299410,0x00000002,3,2,1,0,100,-100,0.0,50.0,4.489208698272705,50.0,0.0,2675,5
10.128.0.4,203.221.42.137,6,63,0,80,6446,0,0.000020612,4.432320022,0x00000012,4,2,2,0,100,-100,0.0,50.0,4.492096662521362,50.0,0.0,2676,6
203.221.42.137,10.128.0.4,6,49,1,6433,80,52,0.595602589,6.111720390,0x00000002,7,7,0,0,357,-357,0.0,51.0,6.133931875228882,51.0,0.0,2677,14
10.128.0.4,203.221.42.137,6,63,0,80,6433,0,0.000016748,6.111737138,0x00000012,8,7,1,0,357,-357,0.0,51.0,6.137749671936035,51.0,0.0,2678,15
203.221.42.137,10.128.0.4,6,49,1,6238,80,50,2.929582788,12.444485091,0x00000002,7,6,1,0,305,-305,0.0,50.833333333333336,12.524352788925171,50.833333333333336,0.0,2679,13
203.221.42.137,10.128.0.4,6,49,1,6237,80,52,2.924161757,12.455740971,0x00000002,7,6,1,0,305,-305,0.0,50.833333333333336,12.53253722190857,50.833333333333336,0.0,2680,13
203.221.42.137,10.128.0.4,6,49,1,6261,80,52,0.600798207,12.128794194,0x00000002,8,6,2,0,306,-306,0.0,51.0,12.237895965576172,51.0,0.0,2681,14
203.221.42.137,10.128.0.4,6,49,1,6415,80,50,0.605173920,7.261920258,0x00000002,7,7,0,0,353,-353,0.0,50.42857142857143,7.335321426391602,50.42857142857143,0.0,2682,14
10.128.0.4,203.221.42.137,6,63,0,80,6237,0,0.000031349,12.455772320,0x00000012,8,6,2,0,305,-305,0.0,50.833333333333336,12.542002439498901,50.833333333333336,0.0,2683,14
10.128.0.4,203.221.42.137,6,63,0,80,6238,0,0.000053847,12.444538938,0x00000012,8,6,2,0,305,-305,0.0,50.833333333333336,12.539529085159302,50.833333333333336,0.0,2684,14
10.128.0.4,203.221.42.137,6,63,0,80,6261,0,0.000033140,12.128827334,0x00000012,9,6,3,0,306,-306,0.0,51.0,12.250298738479614,51.0,0.0,2685,15
10.128.0.4,203.221.42.137,6,63,0,80,6415,0,0.000028111,7.261948369,0x00000012,8,7,1,0,353,-353,0.0,50.42857142857143,7.3476996421813965,50.42857142857143,0.0,2686,15
203.221.42.137,10.128.0.4,6,49,1,6325,80,52,0.600912954,10.845511919,0x00000002,8,7,1,0,356,-356,0.0,50.857142857142854,10.947952270507812,50.857142857142854,0.0,2687,15
10.128.0.4,203.221.42.137,6,63,0,80,6325,0,0.000015219,10.845527138,0x00000012,9,7,2,0,356,-356,0.0,50.857142857142854,10.950727939605713,50.857142857142854,0.0,2688,16
203.221.42.137,10.128.0.4,6,49,1,6422,80,52,1.899981306,6.919596564,0x00000002,6,5,1,0,257,-257,0.0,51.4,6.969795227050781,51.4,0.0,2689,11
203.221.42.137,10.128.0.4,6,49,1,6417,80,52,2.452110846,7.215152606,0x00000002,5,5,0,0,257,-257,0.0,51.4,7.252489805221558,51.4,0.0,2690,10
203.221.42.137,10.128.0.4,6,49,1,6330,80,50,1.899998698,10.688961741,0x00000002,5,4,1,0,203,-203,0.0,50.75,10.762952327728271,50.75,0.0,2691,9
10.128.0.4,203.221.42.137,6,63,0,80,6422,0,0.000048145,6.919644709,0x00000012,7,5,2,0,257,-257,0.0,51.4,6.9791295528411865,51.4,0.0,2692,12
203.221.42.137,10.128.0.4,6,49,1,6267,80,50,2.930476255,12.024207717,0x00000002,7,7,0,0,358,-358,0.0,51.142857142857146,12.09865427017212,51.142857142857146,0.0,2693,14
10.128.0.4,203.221.42.137,6,63,0,80,6417,0,0.000033942,7.215186548,0x00000012,6,5,1,0,257,-257,0.0,51.4,7.264583349227905,51.4,0.0,2694,11
203.221.42.137,10.128.0.4,6,49,1,6265,80,51,0.611524495,12.055518717,0x00000002,7,7,0,0,357,-357,0.0,51.0,12.120763301849365,51.0,0.0,2695,14
203.221.42.137,10.128.0.4,6,49,1,6214,80,52,2.100181903,12.761550070,0x00000002,6,4,2,0,206,-206,0.0,51.5,12.855596780776978,51.5,0.0,2696,10
10.128.0.4,203.221.42.137,6,63,0,80,6330,0,0.000040642,10.689002383,0x00000012,6,4,2,0,203,-203,0.0,50.75,10.780643701553345,50.75,0.0,2697,10
10.128.0.4,203.221.42.137,6,63,0,80,6267,0,0.000037188,12.024244905,0x00000012,8,7,1,0,358,-358,0.0,51.142857142857146,12.11355471611023,51.142857142857146,0.0,2698,15
203.221.42.137,10.128.0.4,6,49,1,6214,80,52,0.000006521,12.761556591,0x00000002,6,5,1,0,258,-258,0.0,51.6,12.863811731338501,51.6,0.0,2699,11
203.221.42.137,10.128.0.4,6,49,1,6214,80,51,0.000005804,12.761562395,0x00000002,6,6,0,0,309,-309,0.0,51.5,12.867567777633667,51.5,0.0,2700,12
10.128.0.4,203.221.42.137,6,63,0,80,6265,0,0.000041064,12.055559781,0x00000012,8,7,1,0,357,-357,0.0,51.0,12.138360500335693,51.0,0.0,2701,15
203.221.42.137,10.128.0.4,6,49,1,6341,80,52,2.411498112,10.444144956,0x00000002,6,6,0,0,304,-304,0.0,50.666666666666664,10.548341751098633,50.666666666666664,0.0,2702,12
203.221.42.137,10.128.0.4,6,49,1,6220,80,50,0.820180198,12.683960968,0x00000002,8,6,2,0,301,-301,0.0,50.166666666666664,12.833998441696167,50.166666666666664,0.0,2703,14
203.221.42.137,10.128.0.4,6,49,1,6280,80,51,2.411497458,11.769925379,0x00000002,7,6,1,0,303,-303,0.0,50.5,11.864152908325195,50.5,0.0,2704,13
203.221.42.137,10.128.0.4,6,49,1,6418,80,50,0.611591096,7.194249777,0x00000002,5,4,1,0,201,-201,0.0,50.25,7.286136150360107,50.25,0.0,2705,9
203.221.42.137,10.128.0.4,6,49,1,6427,80,51,1.317660579,6.365426656,0x00000002,5,6,-1,0,304,-304,0.0,50.666666666666664,6.482223033905029,50.666666666666664,0.0,2706,11
203.221.42.137,10.128.0.4,6,49,1,6218,80,51,3.828388251,12.705633577,0x00000002,8,9,-1,0,458,-458,0.0,50.888888888888886,12.857999801635742,50.888888888888886,0.0,2707,17
203.221.42.137,10.128.0.4,6,49,1,6254,80,50,1.076226971,12.220011194,0x00000002,9,9,0,0,454,-454,0.0,50.44444444444444,12.368024110794067,50.44444444444444,0.0,2708,18
203.221.42.137,10.128.0.4,6,49,1,6435,80,51,1.306743836,5.793009682,0x00000002,4,3,1,0,152,-152,0.0,50.666666666666664,5.939984560012817,50.666666666666664,0.0,2709,7
203.221.42.137,10.128.0.4,6,49,1,6271,80,51,3.892175009,11.949465713,0x00000002,6,4,2,0,202,-202,0.0,50.5,12.107690811157227,50.5,0.0,2710,10
203.221.42.137,10.128.0.4,6,49,1,6241,80,50,2.935920404,12.416105162,0x00000002,5,4,1,0,205,-205,0.0,51.25,12.603046178817749,51.25,0.0,2711,9
203.221.42.137,10.128.0.4,6,49,1,6314,80,50,0.611569976,11.121134591,0x00000002,7,6,1,0,305,-305,0.0,50.833333333333336,11.27566123008728,50.833333333333336,0.0,2712,13
203.221.42.137,10.128.0.4,6,49,1,6328,80,51,2.417093274,10.754665471,0x00000002,5,3,2,0,151,-151,0.0,50.333333333333336,10.870927810668945,50.333333333333336,0.0,2713,8
203.221.42.137,10.128.0.4,6,49,1,6312,80,50,1.844194713,11.175897034,0x00000002,5,3,2,0,152,-152,0.0,50.666666666666664,11.324347972869873,50.666666666666664,0.0,2714,8
203.221.42.137,10.128.0.4,6,49,1,6378,80,50,0.611568502,8.997105123,0x00000002,5,4,1,0,203,-203,0.0,50.75,9.104270219802856,50.75,0.0,2715,9
203.221.42.137,10.128.0.4,6,49,1,6269,80,50,0.618676409,12.002709964,0x00000002,7,7,0,0,353,-353,0.0,50.42857142857143,12.155084609985352,50.42857142857143,0.0,2716,14
203.221.42.137,10.128.0.4,6,49,1,6442,80,50,0.404236002,4.931257459,0x00000002,5,4,1,0,205,-205,0.0,51.25,5.123683452606201,51.25,0.0,2717,9
203.221.42.137,10.128.0.4,6,49,1,6390,80,50,0.564181976,8.501083787,0x00000002,5,3,2,0,153,-153,0.0,51.0,8.702847480773926,51.0,0.0,2718,8
10.128.0.4,203.221.42.137,6,63,0,80,6214,0,0.000056157,12.761618552,0x00000012,7,6,1,0,309,-309,0.0,51.5,12.924268960952759,51.5,0.0,2719,13
203.221.42.137,10.128.0.4,6,49,1,6366,80,50,2.411634401,9.557000420,0x00000002,7,6,1,0,304,-304,0.0,50.666666666666664,9.737410068511963,50.666666666666664,0.0,2720,13
10.128.0.4,203.221.42.137,6,63,0,80,6341,0,0.000057822,10.444202778,0x00000012,7,6,1,0,304,-304,0.0,50.666666666666664,10.605965852737427,50.666666666666664,0.0,2721,13
203.221.42.137,10.128.0.4,6,49,1,6273,80,50,0.052191623,11.890201653,0x00000002,7,5,2,0,250,-250,0.0,50.0,12.108107805252075,50.0,0.0,2722,12
10.128.0.4,203.221.42.137,6,63,0,80,6280,0,0.000057248,11.769982627,0x00000012,8,6,2,0,303,-303,0.0,50.5,11.920851469039917,50.5,0.0,2723,14
203.221.42.137,10.128.0.4,6,49,1,6399,80,51,2.164240896,8.015899995,0x00000002,7,6,1,0,304,-304,0.0,50.666666666666664,8.185402631759644,50.666666666666664,0.0,2724,13
10.128.0.4,203.221.42.137,6,63,0,80,6418,0,0.000056469,7.194306246,0x00000012,6,4,2,0,201,-201,0.0,50.25,7.346532106399536,50.25,0.0,2725,10
10.128.0.4,203.221.42.137,6,63,0,80,6218,0,0.000056140,12.705689717,0x00000012,9,9,0,0,458,-458,0.0,50.888888888888886,12.915722846984863,50.888888888888886,0.0,2726,18
203.221.42.137,10.128.0.4,6,49,1,6423,80,51,1.900072020,6.655825563,0x00000002,4,3,1,0,153,-153,0.0,51.0,6.8240721225738525,51.0,0.0,2727,7
10.128.0.4,203.221.42.137,6,63,0,80,6435,0,0.000055774,5.793065456,0x00000012,5,3,2,0,152,-152,0.0,50.666666666666664,5.99652886390686,50.666666666666664,0.0,2728,8
203.221.42.137,10.128.0.4,6,49,1,6431,80,50,2.772281674,6.167763176,0x00000002,4,4,0,0,202,-202,0.0,50.5,6.3255627155303955,50.5,0.0,2729,8
10.128.0.4,203.221.42.137,6,63,0,80,6241,0,0.000055067,12.416160229,0x00000012,6,4,2,0,205,-205,0.0,51.25,12.661126852035522,51.25,0.0,2730,10
203.221.42.137,10.128.0.4,6,49,1,6413,80,50,2.324303323,7.333308588,0x00000002,4,3,1,0,152,-152,0.0,50.666666666666664,7.522641658782959,50.666666666666664,0.0,2731,7
10.128.0.4,203.221.42.137,6,63,0,80,6220,0,0.000121120,12.684082088,0x00000012,9,6,3,0,301,-301,0.0,50.166666666666664,12.921816349029541,50.166666666666664,0.0,2732,15
10.128.0.4,203.221.42.137,6,63,0,80,6427,0,0.000119273,6.365545929,0x00000012,6,6,0,0,304,-304,0.0,50.666666666666664,6.563462018966675,50.666666666666664,0.0,2733,12
10.128.0.4,203.221.42.137,6,63,0,80,6254,0,0.000116511,12.220127705,0x00000012,10,9,1,0,454,-454,0.0,50.44444444444444,12.446520805358887,50.44444444444444,0.0,2734,19
10.128.0.4,203.221.42.137,6,63,0,80,6271,0,0.000114816,11.949580529,0x00000012,7,4,3,0,202,-202,0.0,50.5,12.183553457260132,50.5,0.0,2735,11
10.128.0.4,203.221.42.137,6,63,0,80,6314,0,0.000114008,11.121248599,0x00000012,8,6,2,0,305,-305,0.0,50.833333333333336,11.347737789154053,50.833333333333336,0.0,2736,14
10.128.0.4,203.221.42.137,6,63,0,80,6328,0,0.000112006,10.754777477,0x00000012,6,3,3,0,151,-151,0.0,50.333333333333336,10.94287109375,50.333333333333336,0.0,2737,9
10.128.0.4,203.221.42.137,6,63,0,80,6312,0,0.000110160,11.176007194,0x00000012,6,3,3,0,152,-152,0.0,50.666666666666664,11.397404193878174,50.666666666666664,0.0,2738,9
10.128.0.4,203.221.42.137,6,63,0,80,6378,0,0.000109295,8.997214418,0x00000012,6,4,2,0,203,-203,0.0,50.75,9.177451133728027,50.75,0.0,2739,10
10.128.0.4,203.221.42.137,6,63,0,80,6269,0,0.000105483,12.002815447,0x00000012,8,7,1,0,353,-353,0.0,50.42857142857143,12.228272199630737,50.42857142857143,0.0,2740,15
10.128.0.4,203.221.42.137,6,63,0,80,6442,0,0.000101685,4.931359144,0x00000012,6,4,2,0,205,-205,0.0,51.25,5.195767164230347,51.25,0.0,2741,10
10.128.0.4,203.221.42.137,6,63,0,80,6390,0,0.000099309,8.501183096,0x00000012,6,3,3,0,153,-153,0.0,51.0,8.775913000106812,51.0,0.0,2742,9
10.128.0.4,203.221.42.137,6,63,0,80,6366,0,0.000097987,9.557098407,0x00000012,8,6,2,0,304,-304,0.0,50.666666666666664,9.807933568954468,50.666666666666664,0.0,2743,14
10.128.0.4,203.221.42.137,6,63,0,80,6273,0,0.000095541,11.890297194,0x00000012,8,5,3,0,250,-250,0.0,50.0,12.17467737197876,50.0,0.0,2744,13
10.128.0.4,203.221.42.137,6,63,0,80,6399,0,0.000092760,8.015992755,0x00000012,8,6,2,0,304,-304,0.0,50.666666666666664,8.249260663986206,50.666666666666664,0.0,2745,14
10.128.0.4,203.221.42.137,6,63,0,80,6423,0,0.000090683,6.655916246,0x00000012,5,3,2,0,153,-153,0.0,51.0,6.8826165199279785,51.0,0.0,2746,8
10.128.0.4,203.221.42.137,6,63,0,80,6431,0,0.000089078,6.167852254,0x00000012,5,4,1,0,202,-202,0.0,50.5,6.38008189201355,50.5,0.0,2747,9
10.128.0.4,203.221.42.137,6,63,0,80,6413,0,0.000087927,7.333396515,0x00000012,5,3,2,0,152,-152,0.0,50.666666666666664,7.5743608474731445,50.666666666666664,0.0,2748,8
203.221.42.137,10.128.0.4,6,49,1,6379,80,50,1.313005201,8.952489967,0x00000002,7,7,0,0,359,-359,0.0,51.285714285714285,9.18100094795227,51.285714285714285,0.0,2749,14
10.128.0.4,203.221.42.137,6,63,0,80,6379,0,0.000015063,8.952505030,0x00000012,8,7,1,0,359,-359,0.0,51.285714285714285,9.183778047561646,51.285714285714285,0.0,2750,15
203.221.42.137,10.128.0.4,6,49,1,6376,80,52,0.820486792,9.077221177,0x00000002,5,3,2,0,154,-154,0.0,51.333333333333336,9.35526156425476,51.333333333333336,0.0,2751,8
10.128.0.4,203.221.42.137,6,63,0,80,6376,0,0.000022777,9.077243954,0x00000012,6,3,3,0,154,-154,0.0,51.333333333333336,9.358052253723145,51.333333333333336,0.0,2752,9
203.221.42.137,10.128.0.4,6,49,1,6224,80,52,1.900186155,12.641100994,0x00000002,8,7,1,0,354,-354,0.0,50.57142857142857,12.963237762451172,50.57142857142857,0.0,2753,15
10.128.0.4,203.221.42.137,6,63,0,80,6224,0,0.000008593,12.641109587,0x00000012,9,7,2,0,354,-354,0.0,50.57142857142857,12.965984344482422,50.57142857142857,0.0,2754,16
203.221.42.137,10.128.0.4,6,49,1,6266,80,50,1.899962231,12.048739751,0x00000002,10,10,0,0,506,-506,0.0,50.6,12.29572081565857,50.6,0.0,2755,20
203.221.42.137,10.128.0.4,6,49,1,6407,80,50,0.055344304,7.671357016,0x00000002,5,3,2,0,152,-152,0.0,50.666666666666664,7.9102911949157715,50.666666666666664,0.0,2756,8
10.128.0.4,203.221.42.137,6,63,0,80,6266,0,0.000025634,12.048765385,0x00000012,11,10,1,0,506,-506,0.0,50.6,12.301353216171265,50.6,0.0,2757,21
10.128.0.4,203.221.42.137,6,63,0,80,6407,0,0.000018222,7.671375238,0x00000012,6,3,3,0,152,-152,0.0,50.666666666666664,7.915773391723633,50.666666666666664,0.0,2758,9
203.221.42.137,10.128.0.4,6,49,1,6253,80,51,0.614878979,12.234428773,0x00000002,7,5,2,0,254,-254,0.0,50.8,12.528440237045288,50.8,0.0,2759,12
203.221.42.137,10.128.0.4,6,49,1,6352,80,50,0.614847265,10.163847795,0x00000002,9,8,1,0,404,-404,0.0,50.5,10.438937425613403,50.5,0.0,2760,17
203.221.42.137,10.128.0.4,6,49,1,6363,80,50,1.310061859,9.626797293,0x00000002,8,8,0,0,406,-406,0.0,50.75,9.907999515533447,50.75,0.0,2761,16
10.128.0.4,203.221.42.137,6,63,0,80,6253,0,0.000013842,12.234442615,0x00000012,8,5,3,0,254,-254,0.0,50.8,12.53669023513794,50.8,0.0,2762,13
203.221.42.137,10.128.0.4,6,49,1,6356,80,50,2.933813745,10.077550714,0x00000002,7,6,1,0,303,-303,0.0,50.5,10.386019229888916,50.5,0.0,2763,13
10.128.0.4,203.221.42.137,6,63,0,80,6352,0,0.000039696,10.163887491,0x00000012,10,8,2,0,404,-404,0.0,50.5,10.451096057891846,50.5,0.0,2764,18
10.128.0.4,203.221.42.137,6,63,0,80,6363,0,0.000034416,9.626831709,0x00000012,9,8,1,0,406,-406,0.0,50.75,9.920161247253418,50.75,0.0,2765,17
10.128.0.4,203.221.42.137,6,63,0,80,6356,0,0.000033597,10.077584311,0x00000012,8,6,2,0,303,-303,0.0,50.5,10.394213199615479,50.5,0.0,2766,14
203.221.42.137,10.128.0.4,6,49,1,6350,80,50,0.614924053,10.206104639,0x00000002,8,9,-1,0,455,-455,0.0,50.55555555555556,10.495069980621338,50.55555555555556,0.0,2767,17
