src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
10.128.0.4,169.254.169.254,6,64,0,40338,80,0,0.042900605,60.060647562,0x00000010,5,5,0,293,260,33,58.6,52.0,59.919140577316284,52.0,58.6,133,129
169.254.169.254,10.128.0.4,6,64,1,80,40340,583,77.018538126,77.018979191,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04237294197083,145.75,95.33333333333333,134,130
10.128.0.4,169.254.169.254,6,64,0,40340,80,0,0.000050999,77.019030190,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04596090316772,145.75,71.5,135,131
169.254.169.254,10.128.0.4,6,64,1,80,40340,0,0.000004996,77.019035186,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04841041564941,116.6,71.5,136,132
10.128.0.4,169.254.169.254,6,64,0,40340,80,0,0.000652389,77.019687575,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05094337463379,116.6,57.2,137,133
169.254.169.254,10.128.0.4,6,64,1,80,40340,0,0.000079723,77.019767298,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05335211753845,97.16666666666667,57.2,138,134
10.128.0.4,169.254.169.254,6,64,0,40346,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007870197296142578,0,0.0,139,135
169.254.169.254,10.128.0.4,6,64,1,80,40346,0,0.000247456,0.000247456,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035729408264160156,0.0,0.0,140,136
10.128.0.4,169.254.169.254,6,64,0,40346,80,0,0.000025898,0.000273354,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005930900573730469,0.0,0.0,141,137
10.128.0.4,169.254.169.254,6,64,0,40346,80,286,0.000047534,0.000320888,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008590459823608398,0.0,95.33333333333333,142,138
169.254.169.254,10.128.0.4,6,64,1,80,40346,0,0.000116787,0.000437675,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011121988296508789,0.0,95.33333333333333,143,139
169.254.169.254,10.128.0.4,6,64,1,80,40346,0,0.000145947,0.000583622,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013617515563964844,0.0,95.33333333333333,144,140
169.254.169.254,10.128.0.4,6,64,1,80,40342,576,77.019164943,77.019692267,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02820062637329,144.0,86.0,145,141
10.128.0.4,169.254.169.254,6,64,0,40342,80,0,0.000035221,77.019727488,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03192925453186,144.0,64.5,146,142
169.254.169.254,10.128.0.4,6,64,1,80,40342,0,0.000005319,77.019732807,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.03449201583862,115.2,64.5,147,143
10.128.0.4,169.254.169.254,6,64,0,40342,80,0,0.000005939,77.019738746,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.03694033622742,115.2,51.6,148,144
169.254.169.254,10.128.0.4,6,64,1,80,40342,1420,0.000001423,77.019740169,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04062008857727,332.6666666666667,51.6,149,145
169.254.169.254,10.128.0.4,6,64,1,80,40342,1420,0.000000049,77.019740218,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04322528839111,488.0,51.6,150,146
10.128.0.4,169.254.169.254,6,64,0,40342,80,0,0.000029040,77.019769258,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04558610916138,488.0,43.0,151,147
10.128.0.4,169.254.169.254,6,64,0,40342,80,0,0.000006395,77.019775653,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.04796004295349,488.0,36.857142857142854,152,148
10.128.0.4,169.254.169.254,6,64,0,40342,80,0,0.000567981,77.020343634,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.0512912273407,488.0,32.25,153,149
169.254.169.254,10.128.0.4,6,64,1,80,40342,0,0.000100326,77.020443960,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05370020866394,427.0,32.25,154,150
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007843971252441406,0,0.0,155,151
169.254.169.254,10.128.0.4,6,64,1,80,40348,0,0.000227927,0.000227927,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033397674560546875,0.0,0.0,156,152
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000021796,0.000249723,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006015300750732422,0.0,0.0,157,153
10.128.0.4,169.254.169.254,6,64,0,40348,80,258,0.000039193,0.000288916,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008704423904418945,0.0,86.0,158,154
169.254.169.254,10.128.0.4,6,64,1,80,40348,0,0.000090371,0.000379287,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011075496673583984,0.0,86.0,159,155
169.254.169.254,10.128.0.4,6,64,1,80,40348,0,0.000081787,0.000461074,0x00000010,3,3,0,258,0,258,86.0,0.0,0.01347661018371582,0.0,86.0,160,156
169.254.169.254,10.128.0.4,6,64,1,80,40344,260,60.017863789,60.018281045,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,60.14685678482056,65.0,97.66666666666667,161,157
10.128.0.4,169.254.169.254,6,64,0,40344,80,0,0.000053275,60.018334320,0x00000010,4,4,0,293,260,33,73.25,65.0,60.15039324760437,65.0,73.25,162,158
169.254.169.254,10.128.0.4,6,64,1,80,40344,0,0.000005261,60.018339581,0x00000011,4,5,-1,293,260,33,73.25,52.0,60.15294361114502,52.0,73.25,163,159
10.128.0.4,169.254.169.254,6,64,0,40338,80,0,59.977167370,120.037814932,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05879998207092,52.0,48.833333333333336,164,160
169.254.169.254,10.128.0.4,6,64,1,80,40338,0,0.000098248,120.037913180,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06136989593506,43.333333333333336,48.833333333333336,165,161
10.128.0.4,169.254.169.254,6,64,0,40350,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007853507995605469,0,0.0,166,162
169.254.169.254,10.128.0.4,6,64,1,80,40350,0,0.000330969,0.000330969,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035431385040283203,0.0,0.0,167,163
10.128.0.4,169.254.169.254,6,64,0,40350,80,0,0.000039887,0.000370856,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005931854248046875,0.0,0.0,168,164
10.128.0.4,169.254.169.254,6,64,0,40350,80,293,0.000132859,0.000503715,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008546829223632812,0.0,97.66666666666667,169,165
169.254.169.254,10.128.0.4,6,64,1,80,40350,0,0.000142351,0.000646066,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011228084564208984,0.0,97.66666666666667,170,166
169.254.169.254,10.128.0.4,6,64,1,80,40350,0,0.000117631,0.000763697,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013784170150756836,0.0,97.66666666666667,171,167
10.128.0.4,169.254.169.254,6,64,0,40344,80,0,0.043310067,60.061649648,0x00000010,5,5,0,293,260,33,58.6,52.0,60.17707896232605,52.0,58.6,172,168
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,119.916540504,278.224295348,0x00000018,67,112,-45,4676,1792,2884,69.7910447761194,16.0,278.2701778411865,15.999999999999996,69.7910447761194,177,177
203.221.42.137,10.128.0.4,6,49,1,58151,22,52,0.089694121,278.313989469,0x00000018,67,113,-46,4676,1844,2832,69.7910447761194,16.31858407079646,278.2733552455902,16.318584070796454,69.7910447761194,178,178
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000054256,278.314043725,0x00000010,68,113,-45,4676,1844,2832,68.76470588235294,16.31858407079646,278.275915145874,16.318584070796454,68.76470588235294,179,179
10.128.0.4,203.221.42.137,6,64,0,22,58151,28,0.000125745,278.314169470,0x00000018,69,113,-44,4704,1844,2860,68.17391304347827,16.31858407079646,278.27842378616333,16.318584070796454,68.17391304347827,180,180
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.118118294,278.432287764,0x00000010,69,114,-45,4704,1844,2860,68.17391304347827,16.17543859649123,278.2809910774231,16.175438596491222,68.17391304347827,181,181
203.221.42.137,10.128.0.4,6,49,1,58151,22,72,0.000029442,278.432317206,0x00000018,69,115,-46,4704,1916,2788,68.17391304347827,16.660869565217393,278.2837083339691,16.660869565217386,68.17391304347827,182,182
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000023699,278.432340905,0x00000010,70,115,-45,4704,1916,2788,67.2,16.660869565217393,278.28623056411743,16.660869565217386,67.2,183,183
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.090014998,278.522355903,0x00000010,70,116,-46,4704,1916,2788,67.2,16.517241379310345,278.52513122558594,16.517241379310338,67.2,184,184
169.254.169.254,10.128.0.4,6,64,1,80,40350,260,60.017818271,60.018581968,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.88989496231079,65.0,97.66666666666667,173,169
10.128.0.4,169.254.169.254,6,64,0,40350,80,0,0.000060431,60.018642399,0x00000010,4,4,0,293,260,33,73.25,65.0,59.893393754959106,65.0,73.25,174,170
169.254.169.254,10.128.0.4,6,64,1,80,40350,0,0.000006461,60.018648860,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.895894289016724,52.0,73.25,175,171
10.128.0.4,169.254.169.254,6,64,0,40344,80,0,59.976976083,120.038625731,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05920219421387,52.0,48.833333333333336,176,172
169.254.169.254,10.128.0.4,6,64,1,80,40344,0,0.000080371,120.038706102,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06160306930542,43.333333333333336,48.833333333333336,177,173
10.128.0.4,169.254.169.254,6,64,0,40352,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007801055908203125,0,0.0,178,174
169.254.169.254,10.128.0.4,6,64,1,80,40352,0,0.000204261,0.000204261,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034782886505126953,0.0,0.0,179,175
10.128.0.4,169.254.169.254,6,64,0,40352,80,0,0.000018148,0.000222409,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0059702396392822266,0.0,0.0,180,176
10.128.0.4,169.254.169.254,6,64,0,40352,80,293,0.000030638,0.000253047,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008615255355834961,0.0,97.66666666666667,181,177
169.254.169.254,10.128.0.4,6,64,1,80,40352,0,0.000073267,0.000326314,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011127233505249023,0.0,97.66666666666667,182,178
169.254.169.254,10.128.0.4,6,64,1,80,40352,0,0.000113669,0.000439983,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.018922805786132812,0.0,97.66666666666667,183,179
10.128.0.4,169.254.169.254,6,64,0,40350,80,0,0.043467862,60.062116722,0x00000010,5,5,0,293,260,33,58.6,52.0,59.92494440078735,52.0,58.6,184,180
167.248.133.21,10.128.0.4,6,36,1,12866,443,0,0.000000000,0.000000000,0x00000002,0,1,-1,0,0,0,0,0.0,0.0007841587066650391,0.0,0,1,1
10.128.0.4,167.248.133.21,6,64,0,443,12866,0,0.000087177,0.000087177,0x00000014,1,1,0,0,0,0,0.0,0.0,0.003400087356567383,0.0,0.0,2,2
169.254.169.254,10.128.0.4,6,64,1,80,40346,583,77.018169262,77.018752884,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04211187362671,145.75,95.33333333333333,185,181
10.128.0.4,169.254.169.254,6,64,0,40346,80,0,0.000061365,77.018814249,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04552793502808,145.75,71.5,186,182
169.254.169.254,10.128.0.4,6,64,1,80,40346,0,0.000007466,77.018821715,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.0480101108551,116.6,71.5,187,183
10.128.0.4,169.254.169.254,6,64,0,40346,80,0,0.000585163,77.019406878,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05041980743408,116.6,57.2,188,184
169.254.169.254,10.128.0.4,6,64,1,80,40346,0,0.000115656,77.019522534,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05281162261963,97.16666666666667,57.2,189,185
10.128.0.4,169.254.169.254,6,64,0,40354,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.00077056884765625,0,0.0,190,186
169.254.169.254,10.128.0.4,6,64,1,80,40354,0,0.000335643,0.000335643,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034241676330566406,0.0,0.0,191,187
10.128.0.4,169.254.169.254,6,64,0,40354,80,0,0.000023872,0.000359515,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005831718444824219,0.0,0.0,192,188
10.128.0.4,169.254.169.254,6,64,0,40354,80,286,0.000046357,0.000405872,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008476018905639648,0.0,95.33333333333333,193,189
169.254.169.254,10.128.0.4,6,64,1,80,40354,0,0.000091814,0.000497686,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.010999679565429688,0.0,95.33333333333333,194,190
169.254.169.254,10.128.0.4,6,64,1,80,40354,0,0.000120412,0.000618098,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013468265533447266,0.0,95.33333333333333,195,191
169.254.169.254,10.128.0.4,6,64,1,80,40348,576,77.018625105,77.019086179,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02851438522339,144.0,86.0,196,192
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000037619,77.019123798,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03228282928467,144.0,64.5,197,193
169.254.169.254,10.128.0.4,6,64,1,80,40348,0,0.000006178,77.019129976,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.03485798835754,115.2,64.5,198,194
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000006061,77.019136037,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.03733134269714,115.2,51.6,199,195
169.254.169.254,10.128.0.4,6,64,1,80,40348,1420,0.000001667,77.019137704,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04111170768738,332.6666666666667,51.6,200,196
169.254.169.254,10.128.0.4,6,64,1,80,40348,1420,0.000000049,77.019137753,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04375910758972,488.0,51.6,201,197
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000020803,77.019158556,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04616832733154,488.0,43.0,202,198
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000004726,77.019163282,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.04864144325256,488.0,36.857142857142854,203,199
10.128.0.4,169.254.169.254,6,64,0,40348,80,0,0.000516582,77.019679864,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.05202436447144,488.0,32.25,204,200
169.254.169.254,10.128.0.4,6,64,1,80,40348,0,0.000074589,77.019754453,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05446362495422,427.0,32.25,205,201
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0008113384246826172,0,0.0,206,202
169.254.169.254,10.128.0.4,6,64,1,80,40356,0,0.000337030,0.000337030,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033736228942871094,0.0,0.0,207,203
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000032357,0.000369387,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0060231685638427734,0.0,0.0,208,204
10.128.0.4,169.254.169.254,6,64,0,40356,80,258,0.000054369,0.000423756,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008764982223510742,0.0,86.0,209,205
169.254.169.254,10.128.0.4,6,64,1,80,40356,0,0.000158613,0.000582369,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011183977127075195,0.0,86.0,210,206
169.254.169.254,10.128.0.4,6,64,1,80,40356,0,0.000007823,0.000590192,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013652801513671875,0.0,86.0,211,207
40.86.226.127,10.128.0.4,6,240,1,56202,22,0,0.000000000,0.000000000,0x00000002,0,1,-1,0,0,0,0,0.0,0.0007202625274658203,0.0,0,1,1
10.128.0.4,40.86.226.127,6,64,0,22,56202,0,0.000055456,0.000055456,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033316612243652344,0.0,0.0,2,2
40.86.226.127,10.128.0.4,6,49,1,56202,22,0,0.034300991,0.034356447,0x00000004,1,2,-1,0,0,0,0.0,0.0,0.005817890167236328,0.0,0.0,3,3
169.254.169.254,10.128.0.4,6,64,1,80,40352,260,60.017467835,60.017907818,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.89419221878052,65.0,97.66666666666667,212,208
10.128.0.4,169.254.169.254,6,64,0,40352,80,0,0.000092368,60.018000186,0x00000010,4,4,0,293,260,33,73.25,65.0,59.89765787124634,65.0,73.25,213,209
169.254.169.254,10.128.0.4,6,64,1,80,40352,0,0.000006075,60.018006261,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.90011525154114,52.0,73.25,214,210
10.128.0.4,169.254.169.254,6,64,0,40350,80,0,59.976275022,120.038391744,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,119.80612969398499,52.0,48.833333333333336,215,211
169.254.169.254,10.128.0.4,6,64,1,80,40350,0,0.000102342,120.038494086,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,119.80852603912354,43.333333333333336,48.833333333333336,216,212
10.128.0.4,169.254.169.254,6,64,0,40358,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007781982421875,0,0.0,217,213
169.254.169.254,10.128.0.4,6,64,1,80,40358,0,0.000244253,0.000244253,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034050941467285156,0.0,0.0,218,214
10.128.0.4,169.254.169.254,6,64,0,40358,80,0,0.000020694,0.000264947,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005766868591308594,0.0,0.0,219,215
10.128.0.4,169.254.169.254,6,64,0,40358,80,293,0.000033483,0.000298430,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008461236953735352,0.0,97.66666666666667,220,216
169.254.169.254,10.128.0.4,6,64,1,80,40358,0,0.000098058,0.000396488,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011032342910766602,0.0,97.66666666666667,221,217
169.254.169.254,10.128.0.4,6,64,1,80,40358,0,0.000149163,0.000545651,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.01352071762084961,0.0,97.66666666666667,222,218
10.128.0.4,169.254.169.254,6,64,0,40352,80,0,0.040181872,60.058188133,0x00000010,5,5,0,293,260,33,58.6,52.0,60.148869037628174,52.0,58.6,223,219
169.254.169.254,10.128.0.4,6,64,1,80,40354,583,77.018954967,77.019573065,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.0466377735138,145.75,95.33333333333333,224,220
10.128.0.4,169.254.169.254,6,64,0,40354,80,0,0.000064495,77.019637560,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.05013585090637,145.75,71.5,225,221
169.254.169.254,10.128.0.4,6,64,1,80,40354,0,0.000005621,77.019643181,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.05266737937927,116.6,71.5,226,222
10.128.0.4,169.254.169.254,6,64,0,40354,80,0,0.000782242,77.020425423,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05515480041504,116.6,57.2,227,223
169.254.169.254,10.128.0.4,6,64,1,80,40354,0,0.000083787,77.020509210,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05758714675903,97.16666666666667,57.2,228,224
10.128.0.4,169.254.169.254,6,64,0,40360,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007803440093994141,0,0.0,229,225
169.254.169.254,10.128.0.4,6,64,1,80,40360,0,0.000235030,0.000235030,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034613609313964844,0.0,0.0,230,226
10.128.0.4,169.254.169.254,6,64,0,40360,80,0,0.000019197,0.000254227,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005850076675415039,0.0,0.0,231,227
10.128.0.4,169.254.169.254,6,64,0,40360,80,286,0.000040463,0.000294690,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008511066436767578,0.0,95.33333333333333,232,228
169.254.169.254,10.128.0.4,6,64,1,80,40360,0,0.000059769,0.000354459,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011075258255004883,0.0,95.33333333333333,233,229
169.254.169.254,10.128.0.4,6,64,1,80,40360,0,0.000087375,0.000441834,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013576507568359375,0.0,95.33333333333333,234,230
169.254.169.254,10.128.0.4,6,64,1,80,40356,576,77.019209713,77.019799905,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.03194117546082,144.0,86.0,235,231
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000035204,77.019835109,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03569149971008,144.0,64.5,236,232
169.254.169.254,10.128.0.4,6,64,1,80,40356,0,0.000004036,77.019839145,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.0383095741272,115.2,64.5,237,233
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000006043,77.019845188,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.04078102111816,115.2,51.6,238,234
169.254.169.254,10.128.0.4,6,64,1,80,40356,1420,0.000001562,77.019846750,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04448652267456,332.6666666666667,51.6,239,235
169.254.169.254,10.128.0.4,6,64,1,80,40356,1420,0.000000036,77.019846786,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04709219932556,488.0,51.6,240,236
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000018477,77.019865263,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04945135116577,488.0,43.0,241,237
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000004655,77.019869918,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.05185151100159,488.0,36.857142857142854,242,238
10.128.0.4,169.254.169.254,6,64,0,40356,80,0,0.000543691,77.020413609,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.05517816543579,488.0,32.25,243,239
169.254.169.254,10.128.0.4,6,64,1,80,40356,0,0.000072650,77.020486259,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05760955810547,427.0,32.25,244,240
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.000789642333984375,0,0.0,245,241
169.254.169.254,10.128.0.4,6,64,1,80,40362,0,0.000275311,0.000275311,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003353118896484375,0.0,0.0,246,242
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000021460,0.000296771,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005975961685180664,0.0,0.0,247,243
10.128.0.4,169.254.169.254,6,64,0,40362,80,258,0.000039252,0.000336023,0x00000018,3,1,2,258,0,258,86.0,0.0,0.00869441032409668,0.0,86.0,248,244
169.254.169.254,10.128.0.4,6,64,1,80,40362,0,0.000286370,0.000622393,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011104583740234375,0.0,86.0,249,245
169.254.169.254,10.128.0.4,6,64,1,80,40362,0,0.000010585,0.000632978,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013532876968383789,0.0,86.0,250,246
203.221.42.137,10.128.0.4,6,49,1,58151,22,52,120.006183096,398.528538999,0x00000018,70,117,-47,4704,1968,2736,67.2,16.82051282051282,398.5938880443573,16.820512820512814,67.2,185,185
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000097595,398.528636594,0x00000010,71,117,-46,4704,1968,2736,66.25352112676056,16.82051282051282,398.5966844558716,16.820512820512814,66.25352112676056,186,186
10.128.0.4,203.221.42.137,6,64,0,22,58151,28,0.000101613,398.528738207,0x00000018,72,117,-45,4732,1968,2764,65.72222222222223,16.82051282051282,398.5994052886963,16.820512820512814,65.72222222222223,187,187
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.219182758,398.747920965,0x00000010,72,118,-46,4732,1968,2764,65.72222222222223,16.677966101694917,398.60204553604126,16.67796610169491,65.72222222222223,188,188
169.254.169.254,10.128.0.4,6,64,1,80,40358,260,60.017558956,60.018104607,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,60.14686560630798,65.0,97.66666666666667,251,247
10.128.0.4,169.254.169.254,6,64,0,40358,80,0,0.000048922,60.018153529,0x00000010,4,4,0,293,260,33,73.25,65.0,60.15045499801636,65.0,73.25,252,248
169.254.169.254,10.128.0.4,6,64,1,80,40358,0,0.000005624,60.018159153,0x00000011,4,5,-1,293,260,33,73.25,52.0,60.15299916267395,52.0,73.25,253,249
10.128.0.4,169.254.169.254,6,64,0,40352,80,0,59.979905077,120.038093210,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.06295680999756,52.0,48.833333333333336,254,250
169.254.169.254,10.128.0.4,6,64,1,80,40352,0,0.000117434,120.038210644,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.0653932094574,43.333333333333336,48.833333333333336,255,251
10.128.0.4,169.254.169.254,6,64,0,40364,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0008206367492675781,0,0.0,256,252
169.254.169.254,10.128.0.4,6,64,1,80,40364,0,0.000252228,0.000252228,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035851001739501953,0.0,0.0,257,253
10.128.0.4,169.254.169.254,6,64,0,40364,80,0,0.000016781,0.000269009,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005990266799926758,0.0,0.0,258,254
10.128.0.4,169.254.169.254,6,64,0,40364,80,293,0.000028676,0.000297685,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008664846420288086,0.0,97.66666666666667,259,255
169.254.169.254,10.128.0.4,6,64,1,80,40364,0,0.000071068,0.000368753,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.01131582260131836,0.0,97.66666666666667,260,256
169.254.169.254,10.128.0.4,6,64,1,80,40364,0,0.000163395,0.000532148,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013936519622802734,0.0,97.66666666666667,261,257
10.128.0.4,169.254.169.254,6,64,0,40358,80,0,0.040799707,60.058958860,0x00000010,5,5,0,293,260,33,58.6,52.0,60.17717456817627,52.0,58.6,262,258
169.254.169.254,10.128.0.4,6,64,1,80,40360,583,77.019017284,77.019459118,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04237627983093,145.75,95.33333333333333,265,259
10.128.0.4,169.254.169.254,6,64,0,40360,80,0,0.000091657,77.019550775,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04582738876343,145.75,71.5,266,260
