src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_1_seconds,connections_from_ip_port_1_seconds,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds,connections_acked_percentage,connections_outbound_pkts_to_ip,connections_inbound_pkts_to_ip
10.128.0.4,203.221.42.137,6,64,0,22,60965,52,0.000011619,1.277314762,0x00000018,94,88,6,107840,72,107768,1147.2340425531916,0.8181818181818182,1.5606129169464111,0.8181818181818182,1147.2340425531916,450,182,450,182,0.16865079365079366,504,396
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000004601,1.277319363,0x00000010,94,89,5,107840,72,107768,1147.2340425531916,0.8089887640449438,1.5640203952789307,0.8089887640449438,1147.2340425531916,451,183,451,183,0.16865079365079366,504,398
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003770,1.277323133,0x00000010,94,90,4,107840,72,107768,1147.2340425531916,0.8,1.5673487186431885,0.8,1147.2340425531916,452,184,452,184,0.16865079365079366,504,400
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.001379446,1.278702579,0x00000018,95,90,5,108100,72,108028,1137.8947368421052,0.8,1.5719857215881348,0.8,1137.8947368421052,453,185,453,185,0.16996047430830039,506,400
10.128.0.4,203.221.42.137,6,64,0,80,23318,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0008785724639892578,0,0.0,454,1,454,1,0.16929133858267717,508,400
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001232417,1.279934996,0x00000018,96,90,6,108160,72,108088,1126.6666666666667,0.8,1.579155445098877,0.8,1126.6666666666667,455,186,455,186,0.17058823529411765,510,400
203.221.42.137,10.128.0.4,6,49,1,23289,80,52,0.678602382,0.678602382,0x00000002,1,1,0,0,52,-52,0.0,52.0,0.9671204090118408,52.0,0.0,456,2,456,2,0.17058823529411765,510,402
10.128.0.4,203.221.42.137,6,64,0,80,23289,0,0.000012389,0.678614771,0x00000012,2,1,1,0,52,-52,0.0,52.0,0.970515251159668,52.0,0.0,457,3,457,3,0.169921875,512,402
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002109831,1.282044827,0x00000018,97,90,7,108420,72,108348,1117.7319587628865,0.8,1.590674877166748,0.8,1117.7319587628865,458,187,458,187,0.17120622568093385,514,402
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001698943,1.283743770,0x00000018,98,90,8,108480,72,108408,1106.938775510204,0.8,1.5941858291625977,0.8,1106.9387755102039,459,188,459,188,0.17248062015503876,516,402
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.001725211,1.285468981,0x00000018,99,90,9,108812,72,108740,1099.111111111111,0.8,1.5975780487060547,0.8,1099.1111111111109,460,189,460,189,0.17374517374517376,518,402
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.002453158,1.287922139,0x00000018,100,90,10,108872,72,108800,1088.72,0.8,1.6024084091186523,0.8,1088.7199999999998,461,190,461,190,0.175,520,402
203.221.42.137,10.128.0.4,6,49,1,23339,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0008893013000488281,51.0,0,462,1,462,1,0.175,520,404
10.128.0.4,203.221.42.137,6,64,0,80,23339,0,0.000027988,0.000027988,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.00416111946105957,51.0,0.0,463,2,463,2,0.1743295019157088,522,404
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.010091048,1.298013187,0x00000010,100,91,9,108872,72,108800,1088.72,0.7912087912087912,1.6129460334777832,0.7912087912087912,1088.7199999999998,464,191,464,191,0.1743295019157088,522,406
10.128.0.4,203.221.42.137,6,64,0,22,60965,376,0.000017349,1.298030536,0x00000018,101,91,10,109248,72,109176,1081.6633663366338,0.7912087912087912,1.617553949356079,0.7912087912087912,1081.6633663366335,465,192,465,192,0.17557251908396945,524,406
10.128.0.4,203.221.42.137,6,64,0,22,60965,316,0.001126159,1.299156695,0x00000018,102,91,11,109564,72,109492,1074.1568627450981,0.7912087912087912,1.6210951805114746,0.7912087912087912,1074.156862745098,466,193,466,193,0.17680608365019013,526,406
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.006347069,1.305503764,0x00000010,102,92,10,109564,72,109492,1074.1568627450981,0.782608695652174,1.6244995594024658,0.782608695652174,1074.156862745098,467,194,467,194,0.17680608365019013,526,408
10.128.0.4,203.221.42.137,6,64,0,22,60965,452,0.000017096,1.305520860,0x00000018,103,92,11,110016,72,109944,1068.116504854369,0.782608695652174,1.6278815269470215,0.782608695652174,1068.1165048543687,468,195,468,195,0.17803030303030304,528,408
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005633,1.305526493,0x00000010,103,93,10,110016,72,109944,1068.116504854369,0.7741935483870968,1.6327357292175293,0.7741935483870968,1068.1165048543687,469,196,469,196,0.17803030303030304,528,410
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.000517114,1.306043607,0x00000018,104,93,11,110276,72,110204,1060.3461538461538,0.7741935483870968,1.6363205909729004,0.7741935483870968,1060.3461538461536,470,197,470,197,0.1792452830188679,530,410
10.128.0.4,203.221.42.137,6,64,0,80,23105,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0010142326354980469,0,0.0,471,1,471,1,0.17857142857142858,532,410
203.221.42.137,10.128.0.4,6,49,1,23260,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009677410125732422,51.0,0,472,1,472,1,0.17857142857142858,532,412
10.128.0.4,203.221.42.137,6,64,0,80,23260,0,0.000014882,0.000014882,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.0056002140045166016,51.0,0.0,473,2,473,2,0.17790262172284643,534,412
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.003916208,1.309959815,0x00000010,104,94,10,110276,72,110204,1060.3461538461538,0.7659574468085106,1.6524395942687988,0.7659574468085106,1060.3461538461536,474,198,474,198,0.17790262172284643,534,414
10.128.0.4,203.221.42.137,6,64,0,22,60965,112,0.000011228,1.309971043,0x00000018,105,94,11,110388,72,110316,1051.3142857142857,0.7659574468085106,1.655855655670166,0.7659574468085106,1051.3142857142855,475,199,475,199,0.1791044776119403,536,414
203.221.42.137,10.128.0.4,6,49,1,23160,80,51,0.829033857,0.829057238,0x00000002,1,2,-1,0,102,-102,0.0,51.0,1.1271874904632568,51.0,0.0,476,3,476,3,0.1791044776119403,536,416
10.128.0.4,203.221.42.137,6,64,0,80,23160,0,0.000013813,0.829071051,0x00000012,2,2,0,0,102,-102,0.0,51.0,1.1318540573120117,51.0,0.0,477,4,477,4,0.17843866171003717,538,416
203.221.42.137,10.128.0.4,6,49,1,23173,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009474754333496094,51.0,0,478,1,478,1,0.17843866171003717,538,418
10.128.0.4,203.221.42.137,6,64,0,80,23173,0,0.000027736,0.000027736,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004230022430419922,51.0,0.0,479,2,479,2,0.17777777777777778,540,418
10.128.0.4,203.221.42.137,6,64,0,80,23231,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0009129047393798828,0,0.0,480,1,480,1,0.17712177121771217,542,418
203.221.42.137,10.128.0.4,6,49,1,23169,80,52,0.283181087,0.283205530,0x00000002,1,2,-1,0,103,-103,0.0,51.5,0.391754150390625,51.5,0.0,481,3,481,3,0.17712177121771217,542,420
10.128.0.4,203.221.42.137,6,64,0,80,23169,0,0.000021471,0.283227001,0x00000012,2,2,0,0,103,-103,0.0,51.5,0.3964223861694336,51.5,0.0,482,4,482,4,0.17647058823529413,544,420
203.221.42.137,10.128.0.4,6,49,1,23128,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0009515285491943359,50.0,0,483,1,483,1,0.17647058823529413,544,422
10.128.0.4,203.221.42.137,6,64,0,80,23128,0,0.000024333,0.000024333,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.004343986511230469,50.0,0.0,484,2,484,2,0.17582417582417584,546,422
10.128.0.4,203.221.42.137,6,64,0,80,23320,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0009245872497558594,0,0.0,485,1,485,1,0.17518248175182483,548,422
10.128.0.4,203.221.42.137,6,64,0,80,23088,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0008869171142578125,0,0.0,486,1,486,1,0.17454545454545456,550,422
10.128.0.4,203.221.42.137,6,64,0,80,23274,0,0.000000000,0.000000000,0x00000012,1,0,1,0,0,0,0.0,0,0.0009191036224365234,0,0.0,487,1,487,1,0.17391304347826086,552,422
10.128.0.4,203.221.42.137,6,64,0,80,23207,0,1.015404946,1.015427583,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.3781213760375977,50.0,0.0,488,3,488,3,0.17328519855595667,554,422
203.221.42.137,10.128.0.4,6,49,1,23192,80,50,0.974646820,0.974680106,0x00000002,1,2,-1,0,102,-102,0.0,51.0,1.3548898696899414,51.0,0.0,489,3,489,3,0.17328519855595667,554,424
10.128.0.4,203.221.42.137,6,64,0,80,23192,0,0.000020157,0.974700263,0x00000012,2,2,0,0,102,-102,0.0,51.0,1.3594863414764404,51.0,0.0,490,4,490,4,0.17266187050359713,556,424
203.221.42.137,10.128.0.4,6,49,1,23340,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009186267852783203,51.0,0,491,1,491,1,0.17266187050359713,556,426
10.128.0.4,203.221.42.137,6,64,0,80,23340,0,0.000023250,0.000023250,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004118204116821289,51.0,0.0,492,2,492,2,0.17204301075268819,558,426
203.221.42.137,10.128.0.4,6,49,1,23255,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009305477142333984,51.0,0,493,1,493,1,0.17204301075268819,558,428
10.128.0.4,203.221.42.137,6,64,0,80,23255,0,0.000025027,0.000025027,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.005438566207885742,51.0,0.0,494,2,494,2,0.17142857142857143,560,428
203.221.42.137,10.128.0.4,6,49,1,23222,80,51,1.644555592,1.644555592,0x00000002,1,1,0,0,51,-51,0.0,51.0,1.9824070930480957,51.0,0.0,495,2,495,2,0.17142857142857143,560,430
10.128.0.4,203.221.42.137,6,64,0,80,23222,0,0.000025440,1.644581032,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.9856982231140137,51.0,0.0,496,3,496,3,0.1708185053380783,562,430
203.221.42.137,10.128.0.4,6,49,1,23138,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009033679962158203,51.0,0,497,1,497,1,0.1708185053380783,562,432
10.128.0.4,203.221.42.137,6,64,0,80,23138,0,0.000036734,0.000036734,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004101276397705078,51.0,0.0,498,2,498,2,0.1702127659574468,564,432
10.128.0.4,203.221.42.137,6,64,0,80,23333,0,1.022204699,1.022235615,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.38291597366333,52.0,0.0,499,3,499,3,0.1696113074204947,566,432
203.221.42.137,10.128.0.4,6,49,1,23310,80,52,0.182919475,1.359129809,0x00000002,2,4,-2,0,204,-204,0.0,51.0,1.665654182434082,51.0,0.0,500,6,500,6,0.1696113074204947,566,434
203.221.42.137,10.128.0.4,6,49,1,23321,80,52,1.335251863,1.335278338,0x00000002,1,2,-1,0,103,-103,0.0,51.5,1.6502878665924072,51.5,0.0,501,3,501,3,0.1696113074204947,566,436
10.128.0.4,203.221.42.137,6,64,0,80,23321,0,0.000028904,1.335307242,0x00000012,2,2,0,0,103,-103,0.0,51.5,1.6536626815795898,51.5,0.0,502,4,502,4,0.16901408450704225,568,436
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.153704688,1.463675731,0x00000010,105,95,10,110388,72,110316,1051.3142857142857,0.7578947368421053,1.7632243633270264,0.7578947368421053,1051.3142857142855,503,200,503,200,0.16901408450704225,568,438
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000030742,1.463706473,0x00000018,106,95,11,113204,72,113132,1067.9622641509434,0.7578947368421053,1.7668137550354004,0.7578947368421053,1067.9622641509432,504,201,504,201,0.17017543859649123,570,438
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000008537,1.463715010,0x00000010,106,96,10,113204,72,113132,1067.9622641509434,0.75,1.7716445922851562,0.75,1067.9622641509432,505,202,505,202,0.17017543859649123,570,440
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000005168,1.463720178,0x00000018,107,96,11,116020,72,115948,1084.2990654205607,0.75,1.7750937938690186,0.75,1084.2990654205605,506,203,506,203,0.17132867132867133,572,440
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000004227,1.463724405,0x00000010,107,97,10,116020,72,115948,1084.2990654205607,0.7422680412371134,1.7785227298736572,0.7422680412371134,1084.2990654205605,507,204,507,204,0.17132867132867133,572,442
10.128.0.4,203.221.42.137,6,64,0,22,60965,1408,0.001534196,1.465258601,0x00000010,108,97,11,117428,72,117356,1087.2962962962963,0.7422680412371134,1.7833247184753418,0.7422680412371134,1087.296296296296,508,205,508,205,0.17073170731707318,574,442
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002798383,1.468056984,0x00000010,108,98,10,117428,72,117356,1087.2962962962963,0.7346938775510204,1.7868163585662842,0.7346938775510204,1087.296296296296,509,206,509,206,0.17073170731707318,574,444
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000030007,1.468086991,0x00000018,109,98,11,120244,72,120172,1103.1559633027523,0.7346938775510204,1.79164457321167,0.7346938775510204,1103.155963302752,510,207,510,207,0.171875,576,444
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000007454,1.468094445,0x00000010,109,99,10,120244,72,120172,1103.1559633027523,0.7272727272727273,1.7951664924621582,0.7272727272727273,1103.155963302752,511,208,511,208,0.171875,576,446
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000004935,1.468099380,0x00000018,110,99,11,123060,72,122988,1118.7272727272727,0.7272727272727273,1.7999908924102783,0.7272727272727273,1118.7272727272725,512,209,512,209,0.17301038062283736,578,446
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005681,1.468105061,0x00000010,110,100,10,123060,72,122988,1118.7272727272727,0.72,1.8035690784454346,0.72,1118.7272727272725,513,210,513,210,0.17301038062283736,578,448
203.221.42.137,10.128.0.4,6,49,1,23326,80,50,0.833080774,0.833080774,0x00000002,1,1,0,0,50,-50,0.0,50.0,1.1001152992248535,50.0,0.0,514,2,514,2,0.17301038062283736,578,450
10.128.0.4,203.221.42.137,6,64,0,80,23326,0,0.000011933,0.833092707,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.1034913063049316,50.0,0.0,515,3,515,3,0.1724137931034483,580,450
10.128.0.4,203.221.42.137,6,64,0,22,60965,1408,0.002929578,1.471034639,0x00000010,111,100,11,124468,72,124396,1121.3333333333333,0.72,1.8149943351745605,0.72,1121.333333333333,516,211,516,211,0.1718213058419244,582,450
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.001224199,1.472258838,0x00000010,111,101,10,124468,72,124396,1121.3333333333333,0.7128712871287128,1.8184714317321777,0.7128712871287128,1121.333333333333,517,212,517,212,0.1718213058419244,582,452
10.128.0.4,203.221.42.137,6,64,0,22,60965,960,0.000020212,1.472279050,0x00000018,112,101,11,125428,72,125356,1119.892857142857,0.7128712871287128,1.8219094276428223,0.7128712871287128,1119.8928571428569,518,213,518,213,0.17294520547945205,584,452
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001297474,1.473576524,0x00000018,113,101,12,125488,72,125416,1110.513274336283,0.7128712871287128,1.8265299797058105,0.7128712871287128,1110.5132743362828,519,214,519,214,0.17406143344709898,586,452
10.128.0.4,203.221.42.137,6,64,0,22,60965,52,0.000378658,1.473955182,0x00000018,114,101,13,125540,72,125468,1101.2280701754387,0.7128712871287128,1.830054521560669,0.7128712871287128,1101.2280701754382,520,215,520,215,0.17517006802721088,588,452
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.003716499,1.477671681,0x00000010,114,102,12,125540,72,125468,1101.2280701754387,0.7058823529411765,1.8333890438079834,0.7058823529411765,1101.2280701754382,521,216,521,216,0.17517006802721088,588,454
10.128.0.4,203.221.42.137,6,64,0,22,60965,320,0.000018670,1.477690351,0x00000018,115,102,13,125860,72,125788,1094.4347826086957,0.7058823529411765,1.8367183208465576,0.7058823529411765,1094.4347826086953,522,217,522,217,0.17627118644067796,590,454
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005109,1.477695460,0x00000010,115,103,12,125860,72,125788,1094.4347826086957,0.6990291262135923,1.8414115905761719,0.6990291262135923,1094.4347826086953,523,218,523,218,0.17627118644067796,590,456
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.001787859,1.479483319,0x00000018,116,103,13,126120,72,126048,1087.2413793103449,0.6990291262135923,1.844949722290039,0.6990291262135923,1087.2413793103444,524,219,524,219,0.17736486486486486,592,456
203.221.42.137,10.128.0.4,6,49,1,23312,80,51,0.764124884,0.764154844,0x00000002,1,2,-1,0,101,-101,0.0,50.5,1.0352160930633545,50.5,0.0,525,3,525,3,0.17736486486486486,592,458
10.128.0.4,203.221.42.137,6,64,0,80,23312,0,0.000027998,0.764182842,0x00000012,2,2,0,0,101,-101,0.0,50.5,1.0386054515838623,50.5,0.0,526,4,526,4,0.17676767676767677,594,458
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.003403698,1.482887017,0x00000010,116,104,12,126120,72,126048,1087.2413793103449,0.6923076923076923,1.8563718795776367,0.6923076923076923,1087.2413793103444,527,220,527,220,0.17676767676767677,594,460
10.128.0.4,203.221.42.137,6,64,0,22,60965,392,0.000011086,1.482898103,0x00000018,117,104,13,126512,72,126440,1081.2991452991453,0.6923076923076923,1.859894037246704,0.6923076923076923,1081.299145299145,528,221,528,221,0.17785234899328858,596,460
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000004802,1.482902905,0x00000010,117,105,12,126512,72,126440,1081.2991452991453,0.6857142857142857,1.8633289337158203,0.6857142857142857,1081.299145299145,529,222,529,222,0.17785234899328858,596,462
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.002422824,1.485325729,0x00000018,118,105,13,126572,72,126500,1072.6440677966102,0.6857142857142857,1.8666832447052002,0.6857142857142857,1072.64406779661,530,223,530,223,0.17892976588628762,598,462
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.001572229,1.486897958,0x00000010,118,106,12,126572,72,126500,1072.6440677966102,0.6792452830188679,1.871734619140625,0.6792452830188679,1072.64406779661,531,224,531,224,0.17892976588628762,598,464
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000012537,1.486910495,0x00000010,118,107,11,126572,72,126500,1072.6440677966102,0.6728971962616822,1.8751800060272217,0.6728971962616822,1072.64406779661,532,225,532,225,0.17892976588628762,598,466
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003561,1.486914056,0x00000010,118,108,10,126572,72,126500,1072.6440677966102,0.6666666666666666,1.878617286682129,0.6666666666666666,1072.64406779661,533,226,533,226,0.17892976588628762,598,468
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000002883,1.486916939,0x00000010,118,109,9,126572,72,126500,1072.6440677966102,0.6605504587155964,1.8819959163665771,0.6605504587155964,1072.64406779661,534,227,534,227,0.17892976588628762,598,470
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.000640287,1.487557226,0x00000018,119,109,10,126904,72,126832,1066.420168067227,0.6605504587155964,1.8867712020874023,0.6605504587155964,1066.4201680672268,535,228,535,228,0.18,600,470
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001279093,1.488836319,0x00000018,120,109,11,126964,72,126892,1058.0333333333333,0.6605504587155964,1.8904004096984863,0.6605504587155964,1058.0333333333333,536,229,536,229,0.18106312292358803,602,470
10.128.0.4,203.221.42.137,6,64,0,22,60965,308,0.002118903,1.490955222,0x00000018,121,109,12,127272,72,127200,1051.8347107438017,0.6605504587155964,1.8938677310943604,0.6605504587155964,1051.8347107438017,537,230,537,230,0.18211920529801323,604,470
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.001137834,1.492093056,0x00000010,121,110,11,127272,72,127200,1051.8347107438017,0.6545454545454545,1.8973493576049805,0.6545454545454545,1051.8347107438017,538,231,538,231,0.18211920529801323,604,472
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000013542,1.492106598,0x00000010,121,111,10,127272,72,127200,1051.8347107438017,0.6486486486486487,1.90208101272583,0.6486486486486487,1051.8347107438017,539,232,539,232,0.18211920529801323,604,474
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000074976,1.492181574,0x00000018,122,111,11,127332,72,127260,1043.704918032787,0.6486486486486487,1.9055206775665283,0.6486486486486487,1043.704918032787,540,233,540,233,0.18316831683168316,606,474
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.002287236,1.494468810,0x00000018,123,111,12,127664,72,127592,1037.918699186992,0.6486486486486487,1.9090111255645752,0.6486486486486487,1037.918699186992,541,234,541,234,0.18421052631578946,608,474
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001289694,1.495758504,0x00000018,124,111,13,127724,72,127652,1030.032258064516,0.6486486486486487,1.9124493598937988,0.6486486486486487,1030.0322580645163,542,235,542,235,0.18524590163934426,610,474
203.221.42.137,10.128.0.4,6,49,1,23288,80,52,1.628665642,1.628665642,0x00000002,1,1,0,0,52,-52,0.0,52.0,2.1076152324676514,52.0,0.0,543,2,543,2,0.18524590163934426,610,476
10.128.0.4,203.221.42.137,6,64,0,80,23288,0,0.000014894,1.628680536,0x00000012,2,1,1,0,52,-52,0.0,52.0,2.111128091812134,52.0,0.0,544,3,544,3,0.184640522875817,612,476
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000247362,1.496005866,0x00000010,124,112,12,127724,72,127652,1030.032258064516,0.6428571428571429,1.9240281581878662,0.6428571428571429,1030.0322580645163,545,236,545,236,0.184640522875817,612,478
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000008044,1.496013910,0x00000010,124,113,11,127724,72,127652,1030.032258064516,0.6371681415929203,1.927321195602417,0.6371681415929203,1030.0322580645163,546,237,546,237,0.184640522875817,612,480
10.128.0.4,203.221.42.137,6,64,0,22,60965,308,0.002027947,1.498041857,0x00000018,125,113,12,128032,72,127960,1024.256,0.6371681415929203,1.9319615364074707,0.6371681415929203,1024.2560000000003,547,238,547,238,0.18566775244299674,614,480
